PHYSICAL CITY,PHYSICAL STATE,PHYSICAL ZIP,ZIP,RegionAssignment
PAYSON,IL,62360,62360,ILLINOIS 2
PEARL,IL,62361,62361,ILLINOIS 2
PEKIN,IL,61554,61554,ILLINOIS 2
PENFIELD,IL,61862,61862,ILLINOIS 2
PEORIA,IL,61601,61601,ILLINOIS 2
PEORIA,IL,61602,61602,ILLINOIS 2
PEORIA,IL,61614,61614,ILLINOIS 2
PEOTONE,IL,60468,60468,ILLINOIS 2
PERCY,IL,62272,62272,ILLINOIS 2
PERRY,IL,62362,62362,ILLINOIS 2
PERU,IL,61354,61354,ILLINOIS 2
PESOTUM,IL,61863,61863,ILLINOIS 2
PETERSBURG,IL,62675,62675,ILLINOIS 2
PHILO,IL,61864,61864,ILLINOIS 2
PIASA,IL,62079,62079,ILLINOIS 2
PIERRON,IL,62273,62273,ILLINOIS 2
PINCKNEYVILLE,IL,62274,62274,ILLINOIS 2
PIPER CITY,IL,60959,60959,ILLINOIS 2
PITTSBURG,IL,62974,62974,ILLINOIS 2
PITTSFIELD,IL,62363,62363,ILLINOIS 2
PLAINFIELD,IL,60544,60544,ILLINOIS 2
PLAINVILLE,IL,62365,62365,ILLINOIS 2
PLANO,IL,60545,60545,ILLINOIS 2
PLEASANT HILL,IL,62366,62366,ILLINOIS 2
PLEASANT PLAINS,IL,62677,62677,ILLINOIS 2
PLYMOUTH,IL,62367,62367,ILLINOIS 2
POCAHONTAS,IL,62275,62275,ILLINOIS 2
PONTIAC,IL,61764,61764,ILLINOIS 2
PORT BYRON,IL,61275,61275,ILLINOIS 2
POSEN,IL,60469,60469,ILLINOIS 2
POTOMAC,IL,61865,61865,ILLINOIS 2
PRAIRIE CITY,IL,61470,61470,ILLINOIS 2
PRAIRIE DU ROCHER,IL,62277,62277,ILLINOIS 2
PREEMPTION,IL,61276,61276,ILLINOIS 2
PRINCETON,IL,61356,61356,ILLINOIS 2
PRINCEVILLE,IL,61559,61559,ILLINOIS 2
PROPHETSTOWN,IL,61277,61277,ILLINOIS 2
PULASKI,IL,62976,62976,ILLINOIS 2
PUTNAM,IL,61560,61560,ILLINOIS 2
QUINCY,IL,62301,62301,ILLINOIS 2
RADOM,IL,62876,62876,ILLINOIS 2
RALEIGH,IL,62977,62977,ILLINOIS 2
RAMSEY,IL,62080,62080,ILLINOIS 2
RANKIN,IL,60960,60960,ILLINOIS 2
RANSOM,IL,60470,60470,ILLINOIS 2
RANTOUL,IL,61866,61866,ILLINOIS 2
RAPIDS CITY,IL,61278,61278,ILLINOIS 2
RARITAN,IL,61471,61471,ILLINOIS 2
RAYMOND,IL,62560,62560,ILLINOIS 2
RED BUD,IL,62278,62278,ILLINOIS 2
REDDICK,IL,60961,60961,ILLINOIS 2
REDMON,IL,61949,61949,ILLINOIS 2
RENAULT,IL,62279,62279,ILLINOIS 2
REYNOLDS,IL,61279,61279,ILLINOIS 2
RICHTON PARK,IL,60471,60471,ILLINOIS 2
RICHVIEW,IL,62877,62877,ILLINOIS 2
RIDGE FARM,IL,61870,61870,ILLINOIS 2
RIDGWAY,IL,62979,62979,ILLINOIS 2
RIO,IL,61472,61472,ILLINOIS 2
RIVERSIDE,IL,60546,60546,ILLINOIS 2
RIVERTON,IL,62561,62561,ILLINOIS 2
ROANOKE,IL,61561,61561,ILLINOIS 2
ROBBINS,IL,60472,60472,ILLINOIS 2
ROBERTS,IL,60962,60962,ILLINOIS 2
ROBINSON,IL,62454,62454,ILLINOIS 2
ROCHESTER,IL,62563,62563,ILLINOIS 2
ROCK ISLAND,IL,61201,61201,ILLINOIS 2
ROCKBRIDGE,IL,62081,62081,ILLINOIS 2
ROCKPORT,IL,62370,62370,ILLINOIS 2
ROCKWOOD,IL,62280,62280,ILLINOIS 2
ROME,IL,61562,61562,ILLINOIS 2
ROMEOVILLE,IL,60446,60446,ILLINOIS 2
ROODHOUSE,IL,62082,62082,ILLINOIS 2
ROSAMOND,IL,62083,62083,ILLINOIS 2
ROSEVILLE,IL,61473,61473,ILLINOIS 2
ROSICLARE,IL,62982,62982,ILLINOIS 2
ROSSVILLE,IL,60963,60963,ILLINOIS 2
ROYAL,IL,61871,61871,ILLINOIS 2
ROYALTON,IL,62983,62983,ILLINOIS 2
RUTLAND,IL,61358,61358,ILLINOIS 2
SADORUS,IL,61872,61872,ILLINOIS 2
SAINT ANNE,IL,60964,60964,ILLINOIS 2
SAINT AUGUSTINE,IL,61474,61474,ILLINOIS 2
SAINT DAVID,IL,61563,61563,ILLINOIS 2
SAINT ELMO,IL,62458,62458,ILLINOIS 2
SAINT FRANCISVILLE,IL,62460,62460,ILLINOIS 2
SAINT JACOB,IL,62281,62281,ILLINOIS 2
SAINT JOSEPH,IL,61873,61873,ILLINOIS 2
SAINT LIBORY,IL,62282,62282,ILLINOIS 2
SAINT PETER,IL,62880,62880,ILLINOIS 2
SAINTE MARIE,IL,62459,62459,ILLINOIS 2
SALEM,IL,62881,62881,ILLINOIS 2
SAN JOSE,IL,62682,62682,ILLINOIS 2
SANDOVAL,IL,62882,62882,ILLINOIS 2
SANDWICH,IL,60548,60548,ILLINOIS 2
SAUK VILLAGE,IL,60411,60411,ILLINOIS 2
SAUNEMIN,IL,61769,61769,ILLINOIS 2
SAVOY,IL,61874,61874,ILLINOIS 2
SAWYERVILLE,IL,62085,62085,ILLINOIS 2
SAYBROOK,IL,61770,61770,ILLINOIS 2
SCHELLER,IL,62883,62883,ILLINOIS 2
SCOTT AIR FORCE BASE,IL,62225,62225,ILLINOIS 2
SEATON,IL,61476,61476,ILLINOIS 2
SEATONVILLE,IL,61359,61359,ILLINOIS 2
SECOR,IL,61771,61771,ILLINOIS 2
SENECA,IL,61360,61360,ILLINOIS 2
SERENA,IL,60549,60549,ILLINOIS 2
SESSER,IL,62884,62884,ILLINOIS 2
SEYMOUR,IL,61875,61875,ILLINOIS 2
SHABBONA,IL,60550,60550,ILLINOIS 2
SHAWNEETOWN,IL,62984,62984,ILLINOIS 2
SHEFFIELD,IL,61361,61361,ILLINOIS 2
SHELBYVILLE,IL,62565,62565,ILLINOIS 2
SHELDON,IL,60966,60966,ILLINOIS 2
SHERIDAN,IL,60551,60551,ILLINOIS 2
SHERMAN,IL,62684,62684,ILLINOIS 2
SHERRARD,IL,61281,61281,ILLINOIS 2
SHIPMAN,IL,62685,62685,ILLINOIS 2
SHIRLEY,IL,61772,61772,ILLINOIS 2
SHOBONIER,IL,62885,62885,ILLINOIS 2
SHUMWAY,IL,62461,62461,ILLINOIS 2
SIBLEY,IL,61773,61773,ILLINOIS 2
SIDELL,IL,61876,61876,ILLINOIS 2
SIDNEY,IL,61877,61877,ILLINOIS 2
SIGEL,IL,62462,62462,ILLINOIS 2
SILVIS,IL,61282,61282,ILLINOIS 2
SIMPSON,IL,62985,62985,ILLINOIS 2
SIMS,IL,62886,62886,ILLINOIS 2
SMITHBORO,IL,62284,62284,ILLINOIS 2
SMITHFIELD,IL,61477,61477,ILLINOIS 2
SMITHSHIRE,IL,61478,61478,ILLINOIS 2
SMITHTON,IL,62285,62285,ILLINOIS 2
SOMONAUK,IL,60552,60552,ILLINOIS 2
SORENTO,IL,62086,62086,ILLINOIS 2
SOUTH HOLLAND,IL,60473,60473,ILLINOIS 2
SOUTH PEKIN,IL,61564,61564,ILLINOIS 2
SOUTH ROXANA,IL,62087,62087,ILLINOIS 2
SOUTH WILMINGTON,IL,60474,60474,ILLINOIS 2
SPARTA,IL,62286,62286,ILLINOIS 2
SPEER,IL,61479,61479,ILLINOIS 2
SPRING VALLEY,IL,61362,61362,ILLINOIS 2
SPRINGERTON,IL,62887,62887,ILLINOIS 2
SPRINGFIELD,IL,62701,62701,ILLINOIS 2
SPRINGFIELD,IL,62702,62702,ILLINOIS 2
SPRINGFIELD,IL,62704,62704,ILLINOIS 2
SPRINGFIELD,IL,62703,62703,ILLINOIS 2
SPRINGFIELD,IL,62706,62706,ILLINOIS 2
STANDARD,IL,61363,61363,ILLINOIS 2
STANFORD,IL,61774,61774,ILLINOIS 2
STAUNTON,IL,62088,62088,ILLINOIS 2
STEELEVILLE,IL,62288,62288,ILLINOIS 2
STEGER,IL,60475,60475,ILLINOIS 2
STEWARD,IL,60553,60553,ILLINOIS 2
STEWARDSON,IL,62463,62463,ILLINOIS 2
STOCKLAND,IL,60967,60967,ILLINOIS 2
STONEFORT,IL,62987,62987,ILLINOIS 2
STONINGTON,IL,62567,62567,ILLINOIS 2
STOY,IL,62464,62464,ILLINOIS 2
STRASBURG,IL,62465,62465,ILLINOIS 2
STRAWN,IL,61775,61775,ILLINOIS 2
STREATOR,IL,61364,61364,ILLINOIS 2
STRONGHURST,IL,61480,61480,ILLINOIS 2
SUBLETTE,IL,61367,61367,ILLINOIS 2
SUGAR GROVE,IL,60554,60554,ILLINOIS 2
SULLIVAN,IL,61951,61951,ILLINOIS 2
SUMMERFIELD,IL,62289,62289,ILLINOIS 2
SUMMIT ARGO,IL,60501,60501,ILLINOIS 2
SUMNER,IL,62466,62466,ILLINOIS 2
TABLE GROVE,IL,61482,61482,ILLINOIS 2
TAMAROA,IL,62888,62888,ILLINOIS 2
TAMMS,IL,62988,62988,ILLINOIS 2
TAMPICO,IL,61283,61283,ILLINOIS 2
TAYLOR RIDGE,IL,61284,61284,ILLINOIS 2
TAYLOR SPRINGS,IL,62089,62089,ILLINOIS 2
TAYLORVILLE,IL,62568,62568,ILLINOIS 2
TENNESSEE,IL,62374,62374,ILLINOIS 2
TEUTOPOLIS,IL,62467,62467,ILLINOIS 2
TEXICO,IL,62889,62889,ILLINOIS 2
THAWVILLE,IL,60968,60968,ILLINOIS 2
THAYER,IL,62689,62689,ILLINOIS 2
THEBES,IL,62990,62990,ILLINOIS 2
THOMASBORO,IL,61878,61878,ILLINOIS 2
THOMPSONVILLE,IL,62890,62890,ILLINOIS 2
THORNTON,IL,60476,60476,ILLINOIS 2
TILDEN,IL,62292,62292,ILLINOIS 2
TIMEWELL,IL,62375,62375,ILLINOIS 2
TINLEY PARK,IL,60477,60477,ILLINOIS 2
TISKILWA,IL,61368,61368,ILLINOIS 2
TOLEDO,IL,62468,62468,ILLINOIS 2
TOLONO,IL,61880,61880,ILLINOIS 2
TOLUCA,IL,61369,61369,ILLINOIS 2
TONICA,IL,61370,61370,ILLINOIS 2
TOPEKA,IL,61567,61567,ILLINOIS 2
TOULON,IL,61483,61483,ILLINOIS 2
TOVEY,IL,62570,62570,ILLINOIS 2
TOWANDA,IL,61776,61776,ILLINOIS 2
TOWER HILL,IL,62571,62571,ILLINOIS 2
TREMONT,IL,61568,61568,ILLINOIS 2
TRENTON,IL,62293,62293,ILLINOIS 2
TRILLA,IL,62469,62469,ILLINOIS 2
TRIUMPH,IL,61371,61371,ILLINOIS 2
TRIVOLI,IL,61569,61569,ILLINOIS 2
TROY,IL,62294,62294,ILLINOIS 2
TROY GROVE,IL,61372,61372,ILLINOIS 2
TUSCOLA,IL,61953,61953,ILLINOIS 2
ULLIN,IL,62992,62992,ILLINOIS 2
URBANA,IL,61802,61802,ILLINOIS 2
URBANA,IL,61801,61801,ILLINOIS 2
URSA,IL,62376,62376,ILLINOIS 2
UTICA,IL,61373,61373,ILLINOIS 2
VALIER,IL,62891,62891,ILLINOIS 2
VALMEYER,IL,62295,62295,ILLINOIS 2
VAN ORIN,IL,61374,61374,ILLINOIS 2
VANDALIA,IL,62471,62471,ILLINOIS 2
VARNA,IL,61375,61375,ILLINOIS 2
VENICE,IL,62090,62090,ILLINOIS 2
VERGENNES,IL,62994,62994,ILLINOIS 2
VERMILION,IL,61955,61955,ILLINOIS 2
VERMONT,IL,61484,61484,ILLINOIS 2
VERNON,IL,62892,62892,ILLINOIS 2
VERONA,IL,60479,60479,ILLINOIS 2
VERSAILLES,IL,62378,62378,ILLINOIS 2
VICTORIA,IL,61485,61485,ILLINOIS 2
VIENNA,IL,62995,62995,ILLINOIS 2
VILLA GROVE,IL,61956,61956,ILLINOIS 2
VILLA RIDGE,IL,62996,62996,ILLINOIS 2
VIOLA,IL,61486,61486,ILLINOIS 2
VIRDEN,IL,62690,62690,ILLINOIS 2
VIRGINIA,IL,62691,62691,ILLINOIS 2
WAGGONER,IL,62572,62572,ILLINOIS 2
WALNUT,IL,61376,61376,ILLINOIS 2
WALNUT HILL,IL,62893,62893,ILLINOIS 2
WALTONVILLE,IL,62894,62894,ILLINOIS 2
WAPELLA,IL,61777,61777,ILLINOIS 2
WARRENSBURG,IL,62573,62573,ILLINOIS 2
WARRENVILLE,IL,60555,60555,ILLINOIS 2
WARSAW,IL,62379,62379,ILLINOIS 2
WASHBURN,IL,61570,61570,ILLINOIS 2
WASHINGTON,IL,61571,61571,ILLINOIS 2
WATAGA,IL,61488,61488,ILLINOIS 2
WATERLOO,IL,62298,62298,ILLINOIS 2
WATERMAN,IL,60556,60556,ILLINOIS 2
WATSEKA,IL,60970,60970,ILLINOIS 2
WATSON,IL,62473,62473,ILLINOIS 2
WAVERLY,IL,62692,62692,ILLINOIS 2
WAYNE CITY,IL,62895,62895,ILLINOIS 2
WAYNESVILLE,IL,61778,61778,ILLINOIS 2
WELDON,IL,61882,61882,ILLINOIS 2
WELLINGTON,IL,60973,60973,ILLINOIS 2
WENONA,IL,61377,61377,ILLINOIS 2
WEST BROOKLYN,IL,61378,61378,ILLINOIS 2
WEST FRANKFORT,IL,62896,62896,ILLINOIS 2
WEST LIBERTY,IL,62475,62475,ILLINOIS 2
WEST POINT,IL,62380,62380,ILLINOIS 2
WEST SALEM,IL,62476,62476,ILLINOIS 2
WEST UNION,IL,62477,62477,ILLINOIS 2
WEST YORK,IL,62478,62478,ILLINOIS 2
WESTERN SPRINGS,IL,60558,60558,ILLINOIS 2
WESTFIELD,IL,62474,62474,ILLINOIS 2
WESTMONT,IL,60559,60559,ILLINOIS 2
WESTVILLE,IL,61883,61883,ILLINOIS 2
WHEELER,IL,62479,62479,ILLINOIS 2
WHITE HALL,IL,62092,62092,ILLINOIS 2
WHITE HEATH,IL,61884,61884,ILLINOIS 2
WHITTINGTON,IL,62897,62897,ILLINOIS 2
WILLIAMSFIELD,IL,61489,61489,ILLINOIS 2
WILLIAMSVILLE,IL,62693,62693,ILLINOIS 2
WILLISVILLE,IL,62997,62997,ILLINOIS 2
WILLOW HILL,IL,62480,62480,ILLINOIS 2
WILLOW SPRINGS,IL,60480,60480,ILLINOIS 2
WILLOWBROOK,IL,60527,60527,ILLINOIS 2
WILMINGTON,IL,60481,60481,ILLINOIS 2
WILSONVILLE,IL,62093,62093,ILLINOIS 2
WINCHESTER,IL,62694,62694,ILLINOIS 2
WINDSOR,IL,61957,61957,ILLINOIS 2
WITT,IL,62094,62094,ILLINOIS 2
WOLF LAKE,IL,62998,62998,ILLINOIS 2
WOOD RIVER,IL,62095,62095,ILLINOIS 2
WOODHULL,IL,61490,61490,ILLINOIS 2
WOODLAND,IL,60974,60974,ILLINOIS 2
WOODLAWN,IL,62898,62898,ILLINOIS 2
WOODRIDGE,IL,60517,60517,ILLINOIS 2
WOODSON,IL,62695,62695,ILLINOIS 2
WORDEN,IL,62097,62097,ILLINOIS 2
WORTH,IL,60482,60482,ILLINOIS 2
WYANET,IL,61379,61379,ILLINOIS 2
WYOMING,IL,61491,61491,ILLINOIS 2
XENIA,IL,62899,62899,ILLINOIS 2
YALE,IL,62481,62481,ILLINOIS 2
YATES CITY,IL,61572,61572,ILLINOIS 2
YORKVILLE,IL,60560,60560,ILLINOIS 2
ZEIGLER,IL,62999,62999,ILLINOIS 2
ALGONQUIN,IL,60102,60102,ILLINOIS 1
ANTIOCH,IL,60002,60002,ILLINOIS 1
APPLE RIVER,IL,61001,61001,ILLINOIS 1
ARLINGTON HEIGHTS,IL,60005,60005,ILLINOIS 1
ASHTON,IL,61006,61006,ILLINOIS 1
BAILEYVILLE,IL,61007,61007,ILLINOIS 1
BARRINGTON,IL,60010,60010,ILLINOIS 1
BARTLETT,IL,60103,60103,ILLINOIS 1
BELLWOOD,IL,60104,60104,ILLINOIS 1
BELVIDERE,IL,61008,61008,ILLINOIS 1
BENSENVILLE,IL,60106,60106,ILLINOIS 1
BLOOMINGDALE,IL,60108,60108,ILLINOIS 1
BROADVIEW,IL,60155,60155,ILLINOIS 1
BUFFALO GROVE,IL,60089,60089,ILLINOIS 1
BURLINGTON,IL,60109,60109,ILLINOIS 1
BYRON,IL,61010,61010,ILLINOIS 1
CALEDONIA,IL,61011,61011,ILLINOIS 1
CAPRON,IL,61012,61012,ILLINOIS 1
CAROL STREAM,IL,60188,60188,ILLINOIS 1
CARPENTERSVILLE,IL,60110,60110,ILLINOIS 1
CARY,IL,60013,60013,ILLINOIS 1
CEDARVILLE,IL,61013,61013,ILLINOIS 1
CHADWICK,IL,61014,61014,ILLINOIS 1
CHANA,IL,61015,61015,ILLINOIS 1
CHERRY VALLEY,IL,61016,61016,ILLINOIS 1
CHICAGO,IL,60699,60699,ILLINOIS 1
CHICAGO,IL,60608,60608,ILLINOIS 1
CHICAGO,IL,60609,60609,ILLINOIS 1
CHICAGO,IL,60611,60611,ILLINOIS 1
CHICAGO,IL,60613,60613,ILLINOIS 1
CHICAGO,IL,60616,60616,ILLINOIS 1
CHICAGO,IL,60617,60617,ILLINOIS 1
CHICAGO,IL,60619,60619,ILLINOIS 1
CHICAGO,IL,60620,60620,ILLINOIS 1
CHICAGO,IL,60621,60621,ILLINOIS 1
CHICAGO,IL,60607,60607,ILLINOIS 1
CHICAGO,IL,60622,60622,ILLINOIS 1
CHICAGO,IL,60623,60623,ILLINOIS 1
CHICAGO,IL,60624,60624,ILLINOIS 1
CHICAGO,IL,60625,60625,ILLINOIS 1
CHICAGO,IL,60628,60628,ILLINOIS 1
CHICAGO,IL,60629,60629,ILLINOIS 1
CHICAGO,IL,60630,60630,ILLINOIS 1
CHICAGO,IL,60631,60631,ILLINOIS 1
CHICAGO,IL,60632,60632,ILLINOIS 1
CHICAGO,IL,60633,60633,ILLINOIS 1
CHICAGO,IL,60634,60634,ILLINOIS 1
CHICAGO,IL,60636,60636,ILLINOIS 1
CHICAGO,IL,60637,60637,ILLINOIS 1
CHICAGO,IL,60638,60638,ILLINOIS 1
CHICAGO,IL,60639,60639,ILLINOIS 1
CHICAGO,IL,60640,60640,ILLINOIS 1
CHICAGO,IL,60641,60641,ILLINOIS 1
CHICAGO,IL,60643,60643,ILLINOIS 1
CHICAGO,IL,60644,60644,ILLINOIS 1
CHICAGO,IL,60659,60659,ILLINOIS 1
CHICAGO,IL,60646,60646,ILLINOIS 1
CHICAGO,IL,60649,60649,ILLINOIS 1
CHICAGO,IL,60651,60651,ILLINOIS 1
CHICAGO,IL,60652,60652,ILLINOIS 1
CHICAGO,IL,60653,60653,ILLINOIS 1
CHICAGO,IL,60654,60654,ILLINOIS 1
CHICAGO,IL,60655,60655,ILLINOIS 1
CHICAGO,IL,60657,60657,ILLINOIS 1
CHICAGO,IL,60601,60601,ILLINOIS 1
CHICAGO,IL,60666,60666,ILLINOIS 1
CHICAGO,IL,60604,60604,ILLINOIS 1
CICERO,IL,60804,60804,ILLINOIS 1
CLARE,IL,60111,60111,ILLINOIS 1
CORTLAND,IL,60112,60112,ILLINOIS 1
CRESTON,IL,60113,60113,ILLINOIS 1
CRYSTAL LAKE,IL,60014,60014,ILLINOIS 1
DAKOTA,IL,61018,61018,ILLINOIS 1
DAVIS,IL,61019,61019,ILLINOIS 1
DAVIS JUNCTION,IL,61020,61020,ILLINOIS 1
DEERFIELD,IL,60015,60015,ILLINOIS 1
DEKALB,IL,60115,60115,ILLINOIS 1
DES PLAINES,IL,60018,60018,ILLINOIS 1
DIXON,IL,61021,61021,ILLINOIS 1
DURAND,IL,61024,61024,ILLINOIS 1
EAST DUBUQUE,IL,61025,61025,ILLINOIS 1
ELBURN,IL,60119,60119,ILLINOIS 1
ELEROY,IL,61027,61027,ILLINOIS 1
ELGIN,IL,60120,60120,ILLINOIS 1
ELIZABETH,IL,61028,61028,ILLINOIS 1
ELK GROVE VILLAGE,IL,60007,60007,ILLINOIS 1
ELMHURST,IL,60126,60126,ILLINOIS 1
ELMWOOD PARK,IL,60707,60707,ILLINOIS 1
ESMOND,IL,60129,60129,ILLINOIS 1
EVANSTON,IL,60202,60202,ILLINOIS 1
EVERGREEN PARK,IL,60805,60805,ILLINOIS 1
FOREST PARK,IL,60130,60130,ILLINOIS 1
FORRESTON,IL,61030,61030,ILLINOIS 1
FOX LAKE,IL,60020,60020,ILLINOIS 1
FOX RIVER GROVE,IL,60021,60021,ILLINOIS 1
FRANKLIN GROVE,IL,61031,61031,ILLINOIS 1
FRANKLIN PARK,IL,60131,60131,ILLINOIS 1
GALENA,IL,61036,61036,ILLINOIS 1
GALT,IL,61037,61037,ILLINOIS 1
GARDEN PRAIRIE,IL,61038,61038,ILLINOIS 1
GENEVA,IL,60134,60134,ILLINOIS 1
GENOA,IL,60135,60135,ILLINOIS 1
GERMAN VALLEY,IL,61039,61039,ILLINOIS 1
GILBERTS,IL,60136,60136,ILLINOIS 1
GLENDALE HEIGHTS,IL,60139,60139,ILLINOIS 1
GLENVIEW,IL,60026,60026,ILLINOIS 1
GOLF,IL,60029,60029,ILLINOIS 1
GRAYSLAKE,IL,60030,60030,ILLINOIS 1
GREAT LAKES,IL,60088,60088,ILLINOIS 1
GURNEE,IL,60031,60031,ILLINOIS 1
HAMPSHIRE,IL,60140,60140,ILLINOIS 1
HANOVER,IL,61041,61041,ILLINOIS 1
HANOVER PARK,IL,60133,60133,ILLINOIS 1
HARMON,IL,61042,61042,ILLINOIS 1
HARVARD,IL,60033,60033,ILLINOIS 1
HARWOOD HEIGHTS,IL,60706,60706,ILLINOIS 1
HEBRON,IL,60034,60034,ILLINOIS 1
HIGHLAND PARK,IL,60035,60035,ILLINOIS 1
HIGHWOOD,IL,60040,60040,ILLINOIS 1
HILLSIDE,IL,60162,60162,ILLINOIS 1
HINES,IL,60141,60141,ILLINOIS 1
HOFFMAN ESTATES,IL,60169,60169,ILLINOIS 1
HOLCOMB,IL,61043,61043,ILLINOIS 1
INGLESIDE,IL,60041,60041,ILLINOIS 1
ISLAND LAKE,IL,60042,60042,ILLINOIS 1
ITASCA,IL,60143,60143,ILLINOIS 1
KENILWORTH,IL,60043,60043,ILLINOIS 1
KINGSTON,IL,60145,60145,ILLINOIS 1
KIRKLAND,IL,60146,60146,ILLINOIS 1
LAKE BLUFF,IL,60044,60044,ILLINOIS 1
LAKE FOREST,IL,60045,60045,ILLINOIS 1
LAKE VILLA,IL,60046,60046,ILLINOIS 1
LAKE ZURICH,IL,60047,60047,ILLINOIS 1
LANARK,IL,61046,61046,ILLINOIS 1
LEAF RIVER,IL,61047,61047,ILLINOIS 1
LENA,IL,61048,61048,ILLINOIS 1
LIBERTYVILLE,IL,60048,60048,ILLINOIS 1
LINCOLNSHIRE,IL,60069,60069,ILLINOIS 1
LINCOLNWOOD,IL,60712,60712,ILLINOIS 1
LINDENHURST,IL,60046,60046,ILLINOIS 1
LINDENWOOD,IL,61049,61049,ILLINOIS 1
LOMBARD,IL,60148,60148,ILLINOIS 1
LOVES PARK,IL,61111,61111,ILLINOIS 1
MALTA,IL,60150,60150,ILLINOIS 1
MAPLE PARK,IL,60151,60151,ILLINOIS 1
MARENGO,IL,60152,60152,ILLINOIS 1
MAYWOOD,IL,60153,60153,ILLINOIS 1
MC CONNELL,IL,61050,61050,ILLINOIS 1
MCHENRY,IL,60050,60050,ILLINOIS 1
MEDINAH,IL,60157,60157,ILLINOIS 1
MELROSE PARK,IL,60160,60160,ILLINOIS 1
MILLEDGEVILLE,IL,61051,61051,ILLINOIS 1
MONROE CENTER,IL,61052,61052,ILLINOIS 1
MORTON GROVE,IL,60053,60053,ILLINOIS 1
MOUNT CARROLL,IL,61053,61053,ILLINOIS 1
MOUNT MORRIS,IL,61054,61054,ILLINOIS 1
MOUNT PROSPECT,IL,60056,60056,ILLINOIS 1
MUNDELEIN,IL,60060,60060,ILLINOIS 1
NACHUSA,IL,61057,61057,ILLINOIS 1
NILES,IL,60714,60714,ILLINOIS 1
NORA,IL,61059,61059,ILLINOIS 1
NORRIDGE,IL,60706,60706,ILLINOIS 1
NORTH CHICAGO,IL,60064,60064,ILLINOIS 1
NORTHFIELD,IL,60093,60093,ILLINOIS 1
NORTHLAKE,IL,60164,60164,ILLINOIS 1
OAK PARK,IL,60304,60304,ILLINOIS 1
OAK PARK,IL,60301,60301,ILLINOIS 1
ORANGEVILLE,IL,61060,61060,ILLINOIS 1
OREGON,IL,61061,61061,ILLINOIS 1
PALATINE,IL,60067,60067,ILLINOIS 1
PALATINE,IL,60095,60095,ILLINOIS 1
PARK RIDGE,IL,60068,60068,ILLINOIS 1
PEARL CITY,IL,61062,61062,ILLINOIS 1
PECATONICA,IL,61063,61063,ILLINOIS 1
POLO,IL,61064,61064,ILLINOIS 1
POPLAR GROVE,IL,61065,61065,ILLINOIS 1
PROSPECT HEIGHTS,IL,60070,60070,ILLINOIS 1
RICHMOND,IL,60071,60071,ILLINOIS 1
RIDOTT,IL,61067,61067,ILLINOIS 1
RINGWOOD,IL,60072,60072,ILLINOIS 1
RIVER FOREST,IL,60305,60305,ILLINOIS 1
RIVER GROVE,IL,60171,60171,ILLINOIS 1
RIVERDALE,IL,60827,60827,ILLINOIS 1
ROCHELLE,IL,61068,61068,ILLINOIS 1
ROCK CITY,IL,61070,61070,ILLINOIS 1
ROCK FALLS,IL,61071,61071,ILLINOIS 1
ROCKFORD,IL,61125,61125,ILLINOIS 1
ROCKFORD,IL,61104,61104,ILLINOIS 1
ROCKFORD,IL,61107,61107,ILLINOIS 1
ROCKTON,IL,61072,61072,ILLINOIS 1
ROSCOE,IL,61073,61073,ILLINOIS 1
ROSELLE,IL,60172,60172,ILLINOIS 1
ROSEMONT,IL,60018,60018,ILLINOIS 1
ROUND LAKE,IL,60073,60073,ILLINOIS 1
RUSSELL,IL,60075,60075,ILLINOIS 1
SAINT CHARLES,IL,60175,60175,ILLINOIS 1
SAINT CHARLES,IL,60174,60174,ILLINOIS 1
SAVANNA,IL,61074,61074,ILLINOIS 1
SCALES MOUND,IL,61075,61075,ILLINOIS 1
SCHAUMBURG,IL,60173,60173,ILLINOIS 1
SCHAUMBURG,IL,60194,60194,ILLINOIS 1
SCHILLER PARK,IL,60176,60176,ILLINOIS 1
SEWARD,IL,61077,61077,ILLINOIS 1
SHANNON,IL,61078,61078,ILLINOIS 1
SHIRLAND,IL,61079,61079,ILLINOIS 1
SKOKIE,IL,60077,60077,ILLINOIS 1
SOUTH BELOIT,IL,61080,61080,ILLINOIS 1
SOUTH ELGIN,IL,60177,60177,ILLINOIS 1
SPRING GROVE,IL,60081,60081,ILLINOIS 1
STERLING,IL,61081,61081,ILLINOIS 1
STILLMAN VALLEY,IL,61084,61084,ILLINOIS 1
STOCKTON,IL,61085,61085,ILLINOIS 1
STREAMWOOD,IL,60107,60107,ILLINOIS 1
SYCAMORE,IL,60178,60178,ILLINOIS 1
TECHNY,IL,60082,60082,ILLINOIS 1
UNION,IL,60180,60180,ILLINOIS 1
VILLA PARK,IL,60181,60181,ILLINOIS 1
WARREN,IL,61087,61087,ILLINOIS 1
WASCO,IL,60183,60183,ILLINOIS 1
WAUCONDA,IL,60084,60084,ILLINOIS 1
WAUKEGAN,IL,60085,60085,ILLINOIS 1
WAYNE,IL,60184,60184,ILLINOIS 1
WEST DUNDEE,IL,60118,60118,ILLINOIS 1
WESTCHESTER,IL,60154,60154,ILLINOIS 1
WHEATON,IL,60187,60187,ILLINOIS 1
WHEATON,IL,60189,60189,ILLINOIS 1
WHEELING,IL,60090,60090,ILLINOIS 1
WILMETTE,IL,60091,60091,ILLINOIS 1
WINNEBAGO,IL,61088,61088,ILLINOIS 1
